37962,"с.","Кокошане","KRZ","KRZ16","KRZ16-03",3,8,5,1483,8,2405
37976,"с.","Колари","VTR","VTR13","VTR13-00",3,8,5,1483,4,2406
37989,"с.","Коларово","BLG","BLG33","BLG33-20",3,5,5,1483,1,2407
37993,"с.","Коларово","SLS","SLS07","SLS07-11",3,7,3,1483,18,2408
38008,"с.","Коларово","SZR","SZR27","SZR27-11",3,7,3,1483,23,2409
38011,"с.","Коларово","HKV","HKV33","HKV33-00",3,8,4,1483,26,2410
38025,"с.","Коларци","DOB","DOB27","DOB27-14",3,6,4,1483,24,2411
38039,"с.","Колена","SZR","SZR31","SZR31-20",3,7,4,1483,23,2412
38042,"с.","Колец","HKV","HKV19","HKV19-06",3,7,5,1483,26,2413
38056,"с.","Колибите","BLG","BLG49","BLG49-04",3,8,8,1483,1,2414
38060,"с.","Колишовци","GAB","GAB05","GAB05-19",3,8,6,1483,7,2415
38073,"с.","Колобър","SLS","SLS10","SLS10-09",3,7,4,1483,18,2416
38090,"с.","Колю Ганев","GAB","GAB35","GAB35-04",3,8,6,1483,7,2417
38100,"с.","Колю Мариново","SZR","SZR04","SZR04-00",3,8,5,1483,23,2418
38114,"с.","Комарево","VAR","VAR24","VAR24-10",3,7,2,1483,3,2419
38128,"с.","Комарево","VRC","VRC08","VRC08-10",3,7,3,1483,6,2420
38131,"с.","Комарево","MON","MON02","MON02-00",3,8,4,1483,11,2421
38145,"с.","Комарево","PVN","PVN10","PVN10-07",3,5,1,1483,14,2422
38159,"с.","Комощица","MON","MON38","MON38-03",3,5,3,1483,11,2423
38162,"с.","Комунари","VAR","VAR16","VAR16-00",3,8,2,1483,3,2424
38176,"с.","Комунига","KRZ","KRZ35","KRZ35-12",3,5,6,1483,8,2425
38186,"с.","Комщица","SFO","SFO09","SFO09-00",3,8,7,1483,22,2426
38193,"с.","Конак","TGV","TGV24","TGV24-00",3,8,5,1483,25,2427
38203,"с.","Конаре","SZR","SZR37","SZR37-09",3,6,5,1483,23,2428
38217,"с.","Конаре","DOB","DOB12","DOB12-00",3,8,3,1483,24,2429
38220,"с.","Конарско","BLG","BLG53","BLG53-05",3,5,7,1483,1,2430
38234,"с.","Конарското","GAB","GAB35","GAB35-00",3,8,7,1483,7,2431
38248,"с.","Кондово","HKV","HKV11","HKV11-10",3,8,5,1483,26,2432
38251,"с.","Кондолово","BGS","BGS13","BGS13-00",3,8,5,1483,2,2433
38265,"с.","Кондофрей","PER","PER36","PER36-30",3,7,6,1483,13,2434
38279,"с.","Коневец","JAM","JAM25","JAM25-51",3,7,3,1483,28,2435
38282,"с.","Конево","KRZ","KRZ16","KRZ16-15",3,7,5,1483,8,2436
38296,"с.","Конево","RAZ","RAZ14","RAZ14-00",3,8,4,1483,16,2437
38306,"с.","Конево","SHU","SHU10","SHU10-17",3,7,4,1483,27,2438
38317,"с.","Конници","HKV","HKV11","HKV11-00",3,8,6,1483,26,2439
38323,"с.","Коноп","TGV","TGV02","TGV02-06",3,7,5,1483,25,2440
41126,"с.","Конска","PER","PER08","PER08-00",3,7,7,1483,13,2441
38337,"с.","Константин","VTR","VTR13","VTR13-09",3,5,5,1483,4,2442
38340,"с.","Константиновец","SZR","SZR27","SZR27-00",3,8,3,1483,23,2443
38354,"с.","Константиново","VAR","VAR06","VAR06-11",3,5,2,1483,3,2444
38368,"с.","Константиново","HKV","HKV29","HKV29-03",3,7,3,1483,26,2445
52279,"с.","Константиново","BGS","BGS08","BGS08-06",3,7,1,1483,2,2446
38371,"с.","Контил","KRZ","KRZ08","KRZ08-08",3,8,7,1483,8,2447
38385,"с.","Конуш","PDV","PDV01","PDV01-11",3,6,3,1483,15,2448
38399,"с.","Конуш","HKV","HKV34","HKV34-17",3,6,3,1483,26,2449
38409,"с.","Конче","KRZ","KRZ21","KRZ21-12",3,7,5,1483,8,2450
41188,"с.","Коньовец","SHU","SHU30","SHU30-11",3,6,4,1483,27,2451
38426,"с.","Коньово","SLV","SLV16","SLV16-12",3,6,3,1483,19,2452
38432,"с.","Коняво","KNL","KNL29","KNL29-22",3,6,6,1483,9,2453
38460,"с.","Копаница","PER","PER36","PER36-29",3,7,7,1483,13,2454
38474,"с.","Копиловци","KNL","KNL29","KNL29-23",3,6,5,1483,9,2455
38488,"с.","Копиловци","MON","MON14","MON14-10",3,6,6,1483,11,2456
38491,"с.","Копитник","KRZ","KRZ35","KRZ35-12",3,8,6,1483,8,2457
38501,"с.","Копрец","TGV","TGV35","TGV35-16",3,7,5,1483,25,2458
38515,"с.","Коприва","KNL","KNL29","KNL29-00",3,8,8,1483,9,2459
38529,"с.","Копривец","RSE","RSE04","RSE04-06",3,5,3,1483,17,2460
38532,"с.","Копривлен","BLG","BLG52","BLG52-06",3,5,6,1483,1,2461
38558,"гр.","Копривщица","SFO","SFO24","SFO24-00",1,4,7,1483,22,2462
38563,"с.","Копринка","SZR","SZR12","SZR12-07",3,5,5,1483,23,2463
38577,"с.","Копчелиите","GAB","GAB05","GAB05-09",3,8,5,1483,7,2464
38580,"с.","Корен","HKV","HKV34","HKV34-18",3,6,3,1483,26,2465
38594,"с.","Кориите","SML","SML16","SML16-23",3,8,7,1483,20,2466
38604,"с.","Коритата","SML","SML27","SML27-06",3,7,7,1483,20,2467
38618,"с.","Коритен","DOB","DOB20","DOB20-09",3,6,3,1483,24,2468
38621,"с.","Корията","GAB","GAB29","GAB29-12",3,8,5,1483,7,2469
38635,"с.","Коркина","KNL","KNL04","KNL04-16",3,7,7,1483,9,2470
38652,"с.","Кормянско","GAB","GAB29","GAB29-15",3,6,4,1483,7,2471
38666,"с.","Корница","BLG","BLG11","BLG11-07",3,5,6,1483,1,2472
38683,"с.","Кортен","SLV","SLV16","SLV16-13",3,5,4,1483,19,2473
38697,"с.","Кос","KRZ","KRZ21","KRZ21-13",3,8,6,1483,8,2474
38707,"с.","Косара","SLS","SLS07","SLS07-28",3,7,3,1483,18,2475
38710,"с.","Косарка","GAB","GAB12","GAB12-00",3,8,4,1483,7,2476
38724,"с.","Косача","PER","PER22","PER22-00",3,8,6,1483,13,2477
38738,"с.","Косевци","VTR","VTR13","VTR13-00",3,8,6,1483,4,2478
38741,"с.","Косилка","GAB","GAB12","GAB12-02",3,8,6,1483,7,2479
38769,"с.","Косовец","BGS","BGS17","BGS17-12",3,7,3,1483,2,2480
38772,"с.","Косово","VID","VID06","VID06-05",3,7,2,1483,5,2481
38786,"с.","Косово","KNL","KNL50","KNL50-00",3,8,7,1483,9,2482
38799,"с.","Косово","PDV","PDV01","PDV01-14",3,8,7,1483,15,2483
38804,"с.","Косово","SHU","SHU19","SHU19-04",3,7,4,1483,27,2484
38858,"с.","Коста Перчево","VID","VID22","VID22-00",3,7,3,1483,5,2485
38813,"с.","Костадините","GAB","GAB05","GAB05-00",3,8,6,1483,7,2486
41191,"с.","Костадинкино","SFO","SFO20","SFO20-00",3,8,7,1483,22,2487
38830,"с.","Костанденец","RAZ","RAZ36","RAZ36-02",3,7,3,1483,16,2488
38844,"гр.","Костандово","PAZ","PAZ24","PAZ24-02",1,4,7,1483,12,2489
38861,"с.","Костел","VTR","VTR13","VTR13-00",3,8,5,1483,4,2490
38875,"с.","Костелево","VRC","VRC10","VRC10-10",3,6,5,1483,6,2491
38889,"с.","Костен","BGS","BGS23","BGS23-11",3,6,4,1483,2,2492
38892,"с.","Костена река","SHU","SHU30","SHU30-15",3,8,4,1483,27,2493
38902,"гр.","Костенец","SFO","SFO25","SFO25-00",1,3,5,1483,22,2494
38916,"с.","Костенец","SFO","SFO25","SFO25-02",3,4,6,1483,22,2495
38920,"с.","Костенковци","GAB","GAB05","GAB05-19",3,8,6,1483,7,2496
38933,"с.","Костенци","MON","MON02","MON02-00",3,8,5,1483,11,2497
38947,"с.","Кости","BGS","BGS13","BGS13-07",3,7,2,1483,2,2498
38950,"с.","Костиево","PDV","PDV17","PDV17-08",3,5,3,1483,15,2499
38964,"с.","Костилково","HKV","HKV11","HKV11-15",3,8,5,1483,26,2500
38978,"гр.","Костинброд","SFO","SFO26","SFO26-00",1,3,6,1483,22,2501
38981,"с.","Костино","KRZ","KRZ16","KRZ16-16",3,7,6,1483,8,2502
38995,"с.","Костичовци","VID","VID16","VID16-00",3,8,4,1483,5,2503
39001,"с.","Костур","HKV","HKV28","HKV28-00",3,8,5,1483,26,2504
39013,"с.","Костурино","KRZ","KRZ14","KRZ14-20",3,8,5,1483,8,2505
39027,"с.","Костуринци","PER","PER51","PER51-00",3,8,7,1483,13,2506
39030,"гр.","Котел","SLV","SLV11","SLV11-00",1,3,6,1483,19,2507
39044,"с.","Котеновци","MON","MON02","MON02-10",3,7,5,1483,11,2508
39058,"с.","Котлари","KRZ","KRZ15","KRZ15-41",3,8,3,1483,8,2509
39061,"с.","Котленци","DOB","DOB15","DOB15-29",3,7,4,1483,24,2510
39075,"с.","Котуци","VTR","VTR13","VTR13-00",3,8,6,1483,4,2511
39089,"с.","Кочан","BLG","BLG42","BLG42-07",3,5,7,1483,1,2512
39092,"с.","Кочани","SML","SML18","SML18-08",3,7,6,1483,20,2513
39102,"с.","Кочево","PDV","PDV28","PDV28-06",3,7,3,1483,15,2514
39116,"гр.","Кочериново","KNL","KNL27","KNL27-00",1,4,5,1483,9,2515
39127,"с.","Кочмар","DOB","DOB27","DOB27-15",3,7,4,1483,24,2516
39133,"с.","Кочово","SHU","SHU23","SHU23-04",3,6,3,1483,27,2517
39147,"с.","Кошава","VID","VID09","VID09-20",3,7,1,1483,5,2518
39150,"с.","Кошарево","PER","PER08","PER08-17",3,7,7,1483,13,2519
41251,"с.","Кошарите","PER","PER36","PER36-00",3,8,6,1483,13,2520
39164,"с.","Кошарица","BGS","BGS15","BGS15-04",3,5,3,1483,2,2521
39178,"с.","Кошарна","RSE","RSE33","RSE33-05",3,6,3,1483,17,2522
39181,"с.","Кошница","SML","SML31","SML31-00",3,8,7,1483,20,2523
39195,"с.","Кошничари","TGV","TGV35","TGV35-00",3,8,5,1483,25,2524
39205,"с.","Кошов","RSE","RSE13","RSE13-02",3,7,2,1483,17,2525
39222,"с.","Кравино","SZR","SZR23","SZR23-00",3,8,3,1483,23,2526
39236,"с.","Краводер","VRC","VRC21","VRC21-08",3,6,3,1483,6,2527
39242,"с.","Крагулево","DOB","DOB15","DOB15-00",3,8,3,1483,24,2528
39267,"с.","Краево","SFO","SFO07","SFO07-00",3,7,7,1483,22,2529
39270,"с.","Краище","BLG","BLG02","BLG02-06",3,5,8,1483,1,2530
39284,"с.","Краище","DOB","DOB12","DOB12-00",3,8,3,1483,24,2531
39298,"с.","Крайгорци","SHU","SHU10","SHU10-16",3,7,5,1483,27,2532
39311,"с.","Крайна","SML","SML16","SML16-00",3,8,7,1483,20,2533
41277,"с.","Крайна","SML","SML18","SML18-00",3,8,5,1483,20,2534
39325,"с.","Крайни дол","KNL","KNL48","KNL48-00",3,8,6,1483,9,2535
39339,"с.","Крайници","KNL","KNL48","KNL48-09",3,5,6,1483,9,2536
39342,"с.","Крайно село","KRZ","KRZ16","KRZ16-43",3,8,4,1483,8,2537
39356,"с.","Крайново","JAM","JAM03","JAM03-00",3,8,5,1483,28,2538
39368,"с.","Крайполе","TGV","TGV02","TGV02-00",3,8,5,1483,25,2539
39373,"с.","Кракра","VAR","VAR09","VAR09-00",3,8,4,1483,3,2540
39387,"с.","Кралев дол","PER","PER32","PER32-10",3,6,7,1483,13,2541
39390,"с.","Кралево","TGV","TGV35","TGV35-17",3,6,4,1483,25,2542
39400,"с.","Кралево","HKV","HKV30","HKV30-25",3,7,4,1483,26,2543
39428,"с.","Крали Марко","PAZ","PAZ19","PAZ19-13",3,7,4,1483,12,2544
39431,"с.","Крамолин","GAB","GAB29","GAB29-16",3,7,5,1483,7,2545
39445,"с.","Кран","KRZ","KRZ14","KRZ14-19",3,6,6,1483,8,2546
39459,"с.","Кранево","DOB","DOB03","DOB03-07",3,5,1,1483,24,2547
39462,"с.","Краново","SLS","SLS15","SLS15-06",3,7,3,1483,18,2548
39483,"с.","Крапец","VRC","VRC27","VRC27-13",3,7,5,1483,6,2549
39493,"с.","Крапец","DOB","DOB29","DOB29-09",3,7,1,1483,24,2550
39503,"с.","Крапчене","MON","MON29","MON29-25",3,7,3,1483,11,2551
39517,"с.","Красава","PER","PER08","PER08-00",3,8,7,1483,13,2552
39520,"с.","Красен","RSE","RSE13","RSE13-03",3,6,2,1483,17,2553
39534,"с.","Красен","DOB","DOB12","DOB12-18",3,6,3,1483,24,2554
39548,"с.","Красен дол","SHU","SHU21","SHU21-00",3,7,5,1483,27,2555
39551,"с.","Красимир","VAR","VAR16","VAR16-00",3,8,2,1483,3,2556
39565,"с.","Красино","KRZ","KRZ15","KRZ15-21",3,8,5,1483,8,2557
39582,"с.","Красно градище","VTR","VTR32","VTR32-00",3,8,3,1483,4,2558
39579,"с.","Красново","PDV","PDV37","PDV37-02",3,6,5,1483,15,2559
39596,"с.","Красноселци","TGV","TGV22","TGV22-51",3,7,6,1483,25,2560
39606,"с.","Крачимир","VID","VID01","VID01-00",3,8,5,1483,5,2561
39614,"с.","Кремен","BLG","BLG01","BLG01-03",3,7,8,1483,1,2562
41174,"с.","Кремен","KRZ","KRZ14","KRZ14-42",3,8,5,1483,8,2563
39623,"с.","Кремена","DOB","DOB03","DOB03-00",3,8,4,1483,24,2564
39637,"с.","Кремене","SML","SML31","SML31-00",3,8,8,1483,20,2565
80131,"с.","Кременец","KRZ","KRZ21","KRZ21-16",3,8,6,1483,8,2566
39640,"с.","Кременик","KNL","KNL48","KNL48-00",3,8,7,1483,9,2567
39668,"с.","Крепост","HKV","HKV09","HKV09-14",3,5,4,1483,26,2568
39671,"с.","Крепча","TGV","TGV23","TGV23-04",3,5,3,1483,25,2569
39685,"с.","Креслювци","GAB","GAB35","GAB35-00",3,8,6,1483,7,2570
14492,"гр.","Кресна","BLG","BLG28","BLG28-00",1,3,6,1483,1,2571
39709,"с.","Крета","VRC","VRC27","VRC27-14",3,7,4,1483,6,2572
39712,"с.","Крета","PVN","PVN08","PVN08-11",3,7,2,1483,14,2573
39726,"с.","Крибул","BLG","BLG42","BLG42-08",3,6,7,1483,1,2574
39730,"с.","Крива бара","VRC","VRC20","VRC20-03",3,7,2,1483,6,2575
39743,"с.","Крива бара","MON","MON07","MON07-07",3,6,2,1483,11,2576
39757,"с.","Крива круша","SLV","SLV16","SLV16-00",3,8,5,1483,19,2577
39760,"с.","Крива река","SHU","SHU21","SHU21-05",3,7,4,1483,27,2578
39788,"с.","Кривина","RSE","RSE37","RSE37-06",3,7,2,1483,17,2579
39791,"с.","Кривина","SOF","SOF46","SOF46-60",3,5,6,1483,21,2580
39801,"с.","Кривини","VAR","VAR13","VAR13-00",3,8,2,1483,3,2581
39815,"с.","Кривица","RAZ","RAZ29","RAZ29-09",3,7,5,1483,16,2582
39829,"с.","Кривня","VAR","VAR24","VAR24-11",3,7,4,1483,3,2583
39832,"с.","Кривня","RSE","RSE05","RSE05-04",3,6,3,1483,17,2584
39863,"с.","Криво поле","HKV","HKV34","HKV34-19",3,6,4,1483,26,2585
39846,"гр.","Криводол","VRC","VRC21","VRC21-00",1,4,3,1483,6,2586
39855,"с.","Кривонос","PER","PER08","PER08-00",3,8,7,1483,13,2587
39877,"с.","Крилатица","KRZ","KRZ14","KRZ14-20",3,7,5,1483,8,2588
39880,"с.","Крилювци","VTR","VTR13","VTR13-00",3,8,6,1483,4,2589
39894,"с.","Крин","KRZ","KRZ16","KRZ16-12",3,7,5,1483,8,2590
39918,"с.","Крислово","PDV","PDV17","PDV17-09",3,6,3,1483,15,2591
39921,"гр.","Кричим","PDV","PDV39","PDV39-00",1,4,3,1483,15,2592
39935,"с.","Кромидово","BLG","BLG33","BLG33-00",3,8,3,1483,1,2593
39949,"с.","Крояч","RAZ","RAZ17","RAZ17-10",3,7,4,1483,16,2594
39952,"с.","Кроячево","KRZ","KRZ02","KRZ02-12",3,8,6,1483,8,2595
39966,"с.","Крум","HKV","HKV09","HKV09-15",3,7,3,1483,26,2596
39970,"гр.","Крумовград","KRZ","KRZ15","KRZ15-00",1,3,4,1483,8,2597
39983,"с.","Крумово","VAR","VAR02","VAR02-00",3,7,5,1483,3,2598
39997,"с.","Крумово","KNL","KNL27","KNL27-00",3,8,5,1483,9,2599
40004,"с.","Крумово","PDV","PDV26","PDV26-14",3,4,3,1483,15,2600
40018,"с.","Крумово","JAM","JAM25","JAM25-21",3,6,3,1483,28,2601
40021,"с.","Крумово градище","BGS","BGS09","BGS09-16",3,7,4,1483,2,2602
40035,"с.","Крумчевци","VTR","VTR13","VTR13-09",3,8,5,1483,4,2603
40049,"с.","Крупен","DOB","DOB17","DOB17-00",3,8,3,1483,24,2604
40052,"с.","Крупник","BLG","BLG44","BLG44-06",3,4,5,1483,1,2605
40066,"с.","Круша","VAR","VAR01","VAR01-00",3,8,1,1483,3,2606
40070,"с.","Круша","SFO","SFO16","SFO16-00",3,8,6,1483,22,2607
40083,"с.","Крушаре","SLV","SLV20","SLV20-25",3,5,3,1483,19,2608
40097,"с.","Крушари","DOB","DOB20","DOB20-00",3,4,3,1483,24,2609
40110,"с.","Крушев дол","SML","SML16","SML16-00",3,8,7,1483,20,2610
40124,"с.","Крушевец","BGS","BGS21","BGS21-08",3,6,3,1483,2,2611
40138,"с.","Крушево","BLG","BLG13","BLG13-07",3,7,8,1483,1,2612
40141,"с.","Крушево","GAB","GAB29","GAB29-17",3,7,5,1483,7,2613
40155,"с.","Крушево","PDV","PDV23","PDV23-13",3,6,3,1483,15,2614
40169,"с.","Крушевска","KRZ","KRZ16","KRZ16-16",3,7,6,1483,8,2615
40172,"с.","Крушето","VTR","VTR06","VTR06-06",3,6,2,1483,4,2616
40186,"с.","Крушка","KRZ","KRZ16","KRZ16-42",3,8,5,1483,8,2617
40195,"с.","Крушовене","PVN","PVN10","PVN10-08",3,5,1,1483,14,2618
40200,"с.","Крушовица","VRC","VRC28","VRC28-02",3,5,2,1483,6,2619
40213,"с.","Крушовица","PVN","PVN11","PVN11-04",3,5,1,1483,14,2620
40227,"с.","Крушовица","SFO","SFO17","SFO17-02",3,8,7,1483,22,2621
40230,"с.","Крушово","BGS","BGS09","BGS09-00",3,7,3,1483,2,2622
40244,"с.","Крушово","PDV","PDV15","PDV15-00",3,8,8,1483,15,2623
40258,"с.","Крушолак","TGV","TGV02","TGV02-00",3,8,6,1483,25,2624
40261,"с.","Крушуна","LOV","LOV17","LOV17-02",3,7,3,1483,10,2625
40275,"с.","Кръвеник","GAB","GAB29","GAB29-18",3,7,6,1483,7,2626
40292,"с.","Крън","SZR","SZR12","SZR12-08",3,4,5,1483,23,2627
40302,"с.","Крънджилица","BLG","BLG33","BLG33-00",3,8,7,1483,1,2628
40316,"с.","Крънча","GAB","GAB12","GAB12-00",3,8,5,1483,7,2629
41136,"с.","Кръстава","PAZ","PAZ08","PAZ08-09",3,6,8,1483,12,2630
40326,"с.","Кръстатица","SML","SML02","SML02-00",3,8,8,1483,20,2631
40333,"с.","Кръстевич","PDV","PDV37","PDV37-03",3,7,5,1483,15,2632
40350,"с.","Кръстеняците","GAB","GAB35","GAB35-00",3,8,6,1483,7,2633
40364,"с.","Кръстец","GAB","GAB35","GAB35-00",3,8,7,1483,7,2634
40378,"с.","Кръстилци","BLG","BLG40","BLG40-00",3,8,6,1483,1,2635
40381,"с.","Кръстина","BGS","BGS08","BGS08-04",3,6,2,1483,2,2636
40395,"с.","Кръшно","TGV","TGV35","TGV35-54",3,7,4,1483,25,2637
40419,"с.","Кубадин","BGS","BGS06","BGS06-00",3,8,3,1483,2,2638
40422,"гр.","Кубрат","RAZ","RAZ16","RAZ16-00",1,3,4,1483,16,2639
40436,"с.","Кубратово","SOF","SOF46","SOF46-40",3,6,6,1483,21,2640
40441,"с.","Куделин","VID","VID06","VID06-06",3,7,3,1483,5,2641
40453,"с.","Кузьово","BLG","BLG02","BLG02-07",3,7,8,1483,1,2642
40467,"гр.","Куклен","PDV","PDV42","PDV42-00",1,4,4,1483,15,2643
40470,"с.","Кукля","GAB","GAB12","GAB12-00",3,8,6,1483,7,2644
40484,"с.","Кукорево","JAM","JAM25","JAM25-22",3,5,3,1483,28,2645
40498,"с.","Кукувица","SML","SML31","SML31-41",3,8,8,1483,20,2646
40508,"с.","Кукурахцево","BLG","BLG33","BLG33-00",3,8,7,1483,1,2647
40511,"с.","Кукуряк","KRZ","KRZ14","KRZ14-21",3,7,6,1483,8,2648
40525,"гр.","Кула","VID","VID22","VID22-00",1,3,4,1483,5,2649
40539,"с.","Кулата","BLG","BLG33","BLG33-23",3,5,2,1483,1,2650
40573,"с.","Кулина вода","PVN","PVN03","PVN03-03",3,7,3,1483,14,2651
40587,"с.","Куманите","GAB","GAB12","GAB12-02",3,8,6,1483,7,2652
40590,"с.","Куманово","VAR","VAR02","VAR02-14",3,7,4,1483,3,2653
40628,"с.","Кундево","SML","SML18","SML18-09",3,7,7,1483,20,2654
40645,"с.","Кунино","VRC","VRC32","VRC32-03",3,6,3,1483,6,2655
40659,"с.","Купен","GAB","GAB29","GAB29-00",3,8,5,1483,7,2656
40662,"с.","Купен","SML","SML16","SML16-00",3,8,8,1483,20,2657
40676,"с.","Купците","KRZ","KRZ08","KRZ08-12",3,8,6,1483,8,2658
40693,"с.","Курново","VRC","VRC32","VRC32-04",3,7,5,1483,6,2659
40703,"с.","Куртово","PDV","PDV13","PDV13-31",3,7,5,1483,15,2660
40717,"с.","Куртово Конаре","PDV","PDV41","PDV41-02",3,5,3,1483,15,2661
40748,"с.","Кутела","SML","SML31","SML31-15",3,7,8,1483,20,2662
40751,"с.","Кутловица","SLS","SLS01","SLS01-01",3,8,3,1483,18,2663
41263,"с.","Кутово","VID","VID09","VID09-21",3,6,1,1483,5,2664
40765,"с.","Кутугерци","KNL","KNL29","KNL29-00",3,8,8,1483,9,2665
40779,"с.","Куцаровци","VTR","VTR04","VTR04-00",3,8,5,1483,4,2666
40782,"с.","Куцина","VTR","VTR26","VTR26-06",3,6,2,1483,4,2667
40796,"с.","Куцово","KRZ","KRZ35","KRZ35-15",3,8,6,1483,8,2668
40806,"с.","Кушла","SML","SML11","SML11-00",3,8,6,1483,20,2669
40823,"с.","Къклица","KRZ","KRZ15","KRZ15-22",3,8,5,1483,8,2670
40837,"с.","Къкрина","LOV","LOV18","LOV18-16",3,7,6,1483,10,2671
40840,"с.","Кълново","SHU","SHU25","SHU25-00",3,7,2,1483,27,2672
40868,"с.","Кънчево","SZR","SZR12","SZR12-09",3,5,5,1483,23,2673
40871,"с.","Къпинец","TGV","TGV02","TGV02-00",3,8,5,1483,25,2674
36107,"с.","Къпиново","VTR","VTR04","VTR04-16",3,7,3,1483,4,2675
40885,"с.","Къпиново","DOB","DOB12","DOB12-19",3,7,4,1483,24,2676
40899,"с.","Къпиновци","RAZ","RAZ14","RAZ14-12",3,7,4,1483,16,2677
40909,"гр.","Кърджали","KRZ","KRZ16","KRZ16-00",1,2,4,1483,8,2678
40926,"с.","Кърланово","BLG","BLG40","BLG40-00",3,8,6,1483,1,2679
40912,"с.","Кърналово","BLG","BLG33","BLG33-24",3,5,3,1483,1,2680
40939,"с.","Кърнаре","PDV","PDV13","PDV13-16",3,5,6,1483,15,2681
40943,"с.","Кърпачево","LOV","LOV17","LOV17-00",3,7,5,1483,10,2682
40957,"с.","Кърпелево","BLG","BLG49","BLG49-00",3,8,6,1483,1,2683
40960,"с.","Къртипъня","GAB","GAB12","GAB12-02",3,8,5,1483,7,2684
40974,"с.","Къртожабене","PVN","PVN24","PVN24-00",3,8,2,1483,14,2685
40988,"с.","Кърчовско","KRZ","KRZ14","KRZ14-22",3,7,5,1483,8,2686
40991,"с.","Кършалево","KNL","KNL29","KNL29-00",3,8,7,1483,9,2687
41006,"с.","Късак","SML","SML10","SML10-04",3,6,8,1483,20,2688
41010,"с.","Кътина","SOF","SOF46","SOF46-41",3,6,6,1483,21,2689
41037,"с.","Къшин","PVN","PVN24","PVN24-12",3,7,4,1483,14,2690
41040,"с.","Къшле","PER","PER51","PER51-00",3,8,8,1483,13,2691
41054,"с.","Кьолмен","SHU","SHU10","SHU10-00",3,8,4,1483,27,2692
41085,"с.","Кьосево","KRZ","KRZ16","KRZ16-17",3,7,5,1483,8,2693
41099,"с.","Кьосевци","TGV","TGV02","TGV02-00",3,8,5,1483,25,2694
41109,"с.","Кюлевча","SHU","SHU19","SHU19-05",3,7,4,1483,27,2695
41112,"гр.","Кюстендил","KNL","KNL29","KNL29-00",1,2,6,1483,9,2696
43013,"с.","Лагерите","VTR","VTR04","VTR04-00",3,8,6,1483,4,2697
43027,"с.","Лагошевци","VID","VID16","VID16-00",3,8,4,1483,5,2698
43030,"с.","Ладарево","BLG","BLG40","BLG40-00",3,8,5,1483,1,2699
43044,"с.","Лазарово","PVN","PVN39","PVN39-03",3,7,5,1483,14,2700
43061,"с.","Лазарци","VTR","VTR13","VTR13-00",3,8,5,1483,4,2701
43089,"с.","Лакарево","LOV","LOV34","LOV34-00",3,8,6,1483,10,2702
14475,"с.","Лакатник","SFO","SFO43","SFO43-09",3,5,7,1483,22,2703
43092,"с.","Лакатник","SFO","SFO43","SFO43-00",3,7,7,1483,22,2704
43102,"с.","Лале","KRZ","KRZ21","KRZ21-13",3,7,5,1483,8,2705
43116,"с.","Лалково","JAM","JAM07","JAM07-00",3,7,3,1483,28,2706
43128,"с.","Ламбух","HKV","HKV11","HKV11-00",3,8,4,1483,26,2707
43147,"с.","Ласкар","PVN","PVN24","PVN24-00",3,8,4,1483,14,2708
43150,"с.","Ласкарево","BLG","BLG40","BLG40-19",3,7,4,1483,1,2709
43164,"с.","Латинка","KRZ","KRZ02","KRZ02-00",3,8,7,1483,8,2710
43178,"с.","Лебед","KRZ","KRZ08","KRZ08-19",3,8,7,1483,8,2711
43181,"с.","Лебница","BLG","BLG40","BLG40-20",3,6,3,1483,1,2712
43195,"с.","Лева река","PER","PER51","PER51-00",3,8,7,1483,13,2713
44906,"с.","Левище","SFO","SFO43","SFO43-07",3,8,8,1483,22,2714
43205,"с.","Левка","HKV","HKV28","HKV28-04",3,6,4,1483,26,2715
43219,"с.","Левочево","SML","SML31","SML31-16",3,7,8,1483,20,2716
22681,"с.","Левски","PAZ","PAZ20","PAZ20-03",3,6,5,1483,12,2717
43222,"с.","Левски","VAR","VAR26","VAR26-00",3,7,5,1483,3,2718
43236,"гр.","Левски","PVN","PVN16","PVN16-00",1,3,2,1483,14,2719
43243,"с.","Левуново","BLG","BLG40","BLG40-21",3,5,3,1483,1,2720
44896,"с.","Левци","KRZ","KRZ02","KRZ02-04",3,8,6,1483,8,2721
43253,"с.","Леденик","VTR","VTR04","VTR04-18",3,5,3,1483,4,2722
43267,"с.","Лелинци","KNL","KNL29","KNL29-00",3,8,6,1483,9,2723
43270,"с.","Ленище","KRZ","KRZ02","KRZ02-13",3,8,6,1483,8,2724
43284,"с.","Ленково","PVN","PVN08","PVN08-08",3,7,3,1483,14,2725
43298,"с.","Леново","PDV","PDV01","PDV01-22",3,7,4,1483,15,2726
43308,"с.","Ленско","HKV","HKV11","HKV11-07",3,8,4,1483,26,2727
43311,"с.","Лепица","PVN","PVN37","PVN37-06",3,7,3,1483,14,2728
43325,"с.","Лесидрен","LOV","LOV36","LOV36-06",3,5,5,1483,10,2729
43339,"с.","Лесичарка","GAB","GAB05","GAB05-19",3,8,5,1483,7,2730
43342,"с.","Лесиче","VTR","VTR13","VTR13-11",3,8,6,1483,4,2731
43356,"с.","Лесичери","VTR","VTR22","VTR22-10",3,7,2,1483,4,2732
43369,"с.","Лесичово","PAZ","PAZ14","PAZ14-00",3,5,4,1483,12,2733
43373,"с.","Леска","KNL","KNL29","KNL29-00",3,8,8,1483,9,2734
